musical_id,title,poster_url,genre,date,location,actors,age_rating,running_time,describe,synopsis
3885,실연남녀,httpticketimageinterparkcomPlayDictionaryDATAPlayDicPlayDicUpload04000108040400010804_3885_01gif,창작,20071013  20071209,대학로 티오엠 1관,엄기준신성록강지우양소민한애리변우민성민,7세이상,nan,뮤지컬 실연남녀 는 브라운관과 뮤지컬계를 넘나드는 최고의 배우들의 출연진으로도 화제를 낳았던 공연 그들은 바로 변우민 성민 손광업 김재만 엄기준 신성록 한애리 양소민 한국 뮤지컬의 역사를 함께 써 온 배우 김민수와 다양한 재능으로 뮤지컬 팬들의 열렬한 지지를 받고 있는 배우 임춘길의 어리버리 조폭의 연기는 어떤 맛일까 기존의 공연에서 운수를 연기한 변우민 성민 배우와는 또 다른 색깔의 운수를 기대해 볼 만하다 연오 역할에 새롭게 합류한 배우는 최성원 엉뚱하면서도 사랑하는 사람의 죽음에 대한 슬픔을 이겨내지 못해 자살을 결심하는 캐릭터인 강연오 특히 단 한 번만 등 아름다운 선율의 음악을 소화해내기에 가장 적격인 배우로 이미 많은 팬들이 그의 캐스팅에 많은 기대를 하고 있다고 한다 이별의 상처를 극복하지 못해 산장을 찾아오는 약간은 엉뚱한 캐릭터의 지아 역할에는 최근 SBS 드라마 왕과 나 를 통해 TV 브라운관까지 활동영역을 넓힌 배우 김소현이 캐스팅 되었다 연극 미친키스 드라마 왕과나 등을 통해 최근 연기변신을 거듭하고 있는 김소현의 이번 역할에의 도전 또한 기대해 볼 만하다,어리버리 조폭 형제가 경영하는 아트 퓨쳐산장 이들은 6개월 전 아트 퓨쳐산장에 사채 빚을 받으러 왔다가 갑자기 심장마비로 죽은 산장 주인 때문에 난감해 한다 그들은 은행강도 사건으로 수배 중인 데다가 자신들이 산장 주인을 죽인 범인으로 오인 될 수도 있기 때문이다 우선 산장주인의 시체를 묻고 그를 대신해서 산장을 운영하기로 하고 새로운 삶을 시작하기로 맹세한다 그 후로 6개월 후 예약손님이 빗길 교통사고로 취소되자 난감하던 차에 우연히 찾아온 여자 손님 지아와 남자 손님 연오를 손님으로 받고 좋아하지만 그것도 잠시 이 두 사람이 자살을 하기 위해 이 산장을 방문한 것을 알게 되고 난감해 한다애인에게 실연당한 지아는 배신의 복수를 위해 그리고 아내를 죽음을 잊지 못하는 연오는 슬픔을 잊기 위해 두 사람의 추억의 장소인 아트 퓨쳐산장산장에서 자살하려는 것이다 그리고 목을 매는 연오와 지아 이들의 자살 장면을 목격한 운수와 재수는 결사적으로 두 사람을 살린다 만약 이들이 자살해서 시체가 발견된다면 경찰이 수사할 것이고 그러면 자신들의 전적이 들어날까 두려운 것이다 자살에 실패한 지아와 연오는 또 다시 자살하기 위해 애를 쓰고 운수와 재수는 지아와 연오의 자살을 막기 위해 온갖 방법을 다 동원한다 그러는 가운데 지아는 연오가 사랑 때문에 죽으려는 입장인 것을 알고 그 아픔을 이해하게 되고 연오 역시 지아의 아픔 마음을 이해한다 그들은 함께 죽기로 연합전선을 형성해서 자신들의 자살을 막는 운수와 재수 형제에게 대항하며 온갖 죽을 방법을 다 동원한다 마침내 운수와 재수를 산장 밖으로 몰아내고 죽을 기회를 얻은 지아와 연오 산장 밖에서 이들이 죽으려는 것을 보고 발을 동동 구르는 운수와 재수 마침내 운수는 특단의 조치를 생각해 내고 그들의 자살을 막기 위해 재수에게 그 비법을 알려주는데 과연 이들은 그 밤에 그들의 원하는 것을 손에 넣을 것인지 죽으려는 자와 말리려는 자들의 한바탕 소동극 자살방지 프로젝트가 시작된다
3635,김종욱 찾기,httpticketimageinterparkcomPlayDictionaryDATAPlayDicPlayDicUpload04000108030400010803_3635_01gif,창작,20061212  20070408,JTN 아트홀 1관,신성록전병욱오나라안유진원종환김재범김지현,만 13세이상,90분,No1 창작뮤지컬의 신화뮤지컬 김종욱찾기연출김지연는 창작뮤지컬계 블루칩 장유정극작작사 김혜성작곡 콤비의 대표작으로 창작뮤지컬의 신화 No1 창작뮤지컬이라는 명예로운 타이틀을 가지고 있다 2006년 6월 초연해 같은 해 12월 시즌2와 현재 시즌3 공연에 이르기까지 평균 객석점유율 93를 기록하고 약 10만 명의 관객을 동원한 기록적인 大히트작이다 이 작품으로 제11회 한국뮤지컬대상에서 여우주연상오나라과 남자인기상오만석을 수상하고 남우주연상엄기준 남우신인상전병욱에 노미네이트 되었다 뿐만 아니라 제1회 더뮤지컬어워즈에서 남우조연상전병욱과 작사극본상장유정 남자인기상오만석 여자인기상오나라까지 4개 부문을 거머쥐었으며 작곡상 최우수작품상까지 노미네이트 된 바 있다 또한 인터파크 네티즌이 선정한 2006 최고의 창작뮤지컬부문에서 1위를 차지하는 등 각종 뮤지컬 시상에서 화려한 성적을 뽐낸 작품이기도 하다1인 多 역의 완결판 1인 22역 멀티맨김종욱찾기 공연후기 게시판에는 멀티맨의 매력에 푹 빠졌다라는 관객 리뷰가 단골이다 이 작품의 히어로는 단연 멀티맨 110분 동안 무려 22역을 소화해야하는 역할로 세상에서 제일 바쁜 그 덕분에 공연 내내 지루할 틈이 없다 대머리부장 애인 편집장 택시기사 아버지 젠틀맨 하숙집주인 점쟁이 스튜어디스 인도여행가이드 다방레지 할머니 할아버지 바텐더 등 맡은 역할을 모두 나열하자면 숨이 찰 정도 공연 내내 정말 출연진이 단 세 명 뿐일까 의심하게 만드는 멀티맨의 눈부신 변신 대활약 기대해보자,첫사랑을 찾아나선 여자와첫사랑을 찾아주는 남자의 티격태격 로맨틱 코미디운명은 항상 곁에 있다 단지 깨닫지 못할 뿐이다꼼꼼하고 깔끔한 소심쟁이 A형의 국가대표 바른생활 사나이첫사랑 찾아주는 대행사를 운영하는 남자원기준신성록전병욱 분와씩씩하고 똑똑한 변덕쟁이 B형의 국가대표 올드미스7년 전의 첫사랑을 찾아나선 의뢰인오나라안유진 분이첫사랑 찾기 주식회사 사무실에서 어색한 첫만남을 가진다7년 전스물둘 운명의 사랑을 만나기 위해 떠난 인도여행에서 오나라안유진배우실명 사용은턱 선의 각도가 외로우며 콧날에 날카로운 지성이 흐르는 운명男 김종욱을우연히 그리고 운명적으로 만나고 둘은 사랑에 빠진다아무리 밀어내고 돌아선대도 운명은 다시 만나게 해줄 꺼라 굳게 믿으며한달 뒤 한국에서 다시 만나기로 약속하고 헤어지지만 결국 둘은 만나지 못한다세월이 흘러도 여전히 첫 사랑 김종욱은 잊혀지질 않고급기야 첫사랑 찾기 주식회사에 노크 하기에 다다르는데
4829,첫사랑,httpticketimageinterparkcomPlayDictionaryDATAPlayDicPlayDicUpload04000108060400010806_4829_01gif,창작,20070327  20070617,대학로 티오엠 1관,조정석홍광호해이전경수이정섭김성기김인수,만 6세이상,130분,뮤지컬 첫사랑은 어느 바닷가를 배경으로 이루어지지 못한 첫사랑에 대한 아련한 추억을 이야기하는 멜로드라마입니다하지만 슬프기만 한 사랑타령이 전부는 아닙니다 우리 엄마 아빠 같은 바닷가 마을 노인들의 알콩달콩한 수다와 티격태격한 싸움을 보면서 신나게 웃다가 짠한 감동을 느끼기도 하고 파도가 움직이는 듯 바다를 닮은 음악에 젖어 감동 만빵 충전도 하고 눈 앞에 바다가 펼쳐지는 듯한 마술 같은 무대에 입이 딱 벌어지기도 하고 한 마디로 웃기고 아름답고 슬프고 놀라운 뮤지컬입니다인생의 파도를 경험하면서 생길만한 수많은 일들 슬픔과 기쁨이라는 원초적이고 꾸밈 없는 감정들 삶의 소중함을 새삼 공감하게 하는 통찰 이 모든 것들이 한 데 어우러지게 될 뮤지컬 첫사랑이런 이유들로 올 초 뮤지컬 관계자들의 대담2007 1 8 스포츠조선에서 이미 2007년을 빛낼 창작 뮤지컬로 큰 관심을 받은 바 있습니다뮤지컬 첫사랑은 한국의 제작여건에서는 썩 쉽지 않은 시도지만 지난 2년동안 실제 배우들을 캐스팅하여 여러 번의 프리프로덕션 워크숍을 거쳐 대본과 음악을 발전시켜 왔습니다또 이번 뮤지컬 첫사랑의 가장 큰 자랑거리 중 하나는 각 배역과 같은 연령대의 배우들이 그 역할을 맡았다는 점입니다 기억해보면 젊은 배우들이 분장을 하고 억지로 목소리를 만들어 나이 든 역할을 맡았던 거 많이 보셨죠하지만 뮤지컬 첫사랑에서는 여러 세대의 배우들이 각자에게 맞는 옷을 입고 한 무대에서 안정된 연기를 펼쳐 드라마를 더욱 빛나게 해 줄 것입니다뮤지컬의 장르적 화법을 가장 잘 이해하기로 정평이 난 극작가 이희준과 뮤지컬판에서는 최고 블루칩으로 꼽히는 뉴욕대 출신의 작곡가 이지혜가 콤비를 이룹니다 이에 이희준 작가와 함께 선보였던 줄리엣을 위한 바이올린 소곡 윤석화의 컴백무대로 화제를 불러모았던 연극 위트를 연출한 김운기가 다시 한 번 선봉장을 맡고 뮤지컬에서 또 하나의 큰 축을 이루는 음악은 벽을 뚫는 남자 올슉업 등에서 드라마에 꼭 맞는 음악을 맛깔 나게 선보인 변희석 음악감독이 책임집니다 여기에 세계 무용계의 관심을 한 몸에 받으며 무용과 연극의 경계를 넘나드는 안무가 정영두가 가세합니다우리 뮤지컬 팬들의 정서에 맞는 아기자기한 스토리 전개 바다를 배경으로 하는 작품인 만큼 파도가 움직이는 듯 바다를 닮은 음악 인물들의 심리를 치밀하고 섬세하게 다룰 연출드라마적 호흡을 매끈하게 잡아낼 음악 신선하고 재기 넘치는 안무 한국 창작 뮤지컬의 미래라 불리는 이들이 만들어낼 앙상블입니다,시간을 조금만 되돌릴 수 있다면어릴 적부터 한 동네에서 자란 해수와 선이는 오누이 같은 연인이다  해수는 아버지 박씨가 운영하는 까페 마도로스의 허드렛일을 하고  선이는 어머니 황여사의 생선 가게 일을 도우며 지낸다  모두 홀아비와 과부인 삼총사 해수 아버지 박씨  선이 어머니 황여사  선구상 주인 최사장 는 툭하면 마도로스에 모여 아웅다웅 설전을 벌이며 살아간다  어느 날 최사장은 황여사에게 선이에게 장가들고 싶다는 뜻을 내비치고 선이에게도 청혼을 한다  선이는 해수를 약올리듯 그 이야기를 전하고  해수는 펄펄 날뛰며 최사장과 대판 싸운다  하지만 그날 저녁 몇 년 만에 고향마을로 돌아온 선이의 삼촌 황자두가 해수 혼자 남아 지키고 있던 마도로스로 찾아들고  안 그래도 가슴 속에 늘 바다로 가고 싶은 열망에 사로잡혀 있는 해수는 자두의 허풍에 배에 타게 해달라는 부탁을 하는데 
3322,미라클,httpticketimageinterparkcomPlayDictionaryDATAPlayDicPlayDicUpload04000108020400010802_3322_014gif,창작,20070601  20130217,미라클 씨어터 1관,신현묵조호균김고운원혜지남궁인윤도훈김학규,만 12세이상,90분,미라클 종합병원에서 벌어지는 웃음과 감동의 뮤지컬2003년 초연 이래로 16번의 앵콜 20만 관객 돌파2007년 6월 창작뮤지컬 재탄생2012년 16번째 앵콜 오픈 런 공연 중2003년 7월 1차 앵콜공연 그로부터 2012년 현재까지대학로의 스테디셀러 공연으로 자리 잡은 미라클은 16번의 앵콜공연과 3300회가 넘는 공연100석의 소극장에서 9년이라는 시간 동안 20만이란 관객을 만나는 기적을 이루었습니다2007년 6월부터 제1회 국제뮤지컬 페스티벌 창작지원작으로 당선되어그 작품성을 인정받고 창작뮤지컬로 재탄생 되어 더욱 많은 관객들과 함께 하고 있습니다수입 뮤지컬 사이에서 더욱 빛나는 우리의 뮤지컬 미라클,인기그룹 핫바의 멤버인 가수 희동은 어느 날 교통사고로 식물인간이 된다 하지만 희동의 영혼은 몸밖을 빠져나와 병실을 맴돌게 되고 개성 있는 병원의 의사 간호사들과 희망 없는 나날을 보내게 된다 그러던 어느 날 자신과 마찬가지 식물인간의 영혼인 길동을 만나게 되고 여러 가지 신비한 능력을 가진 길동의 도움으로 평소 호감을 갖고 있던 간호사 이하늬에게 자신의영혼의 존재를 알리게 되는데 
4424,대장금,httpticketimageinterparkcomPlayDictionaryDATAPlayDicPlayDicUpload04000108050400010805_4424_01gif,창작,20070526  20070617,예술의전당 오페라극장,최보영안유진김우형김소현이태원류수화손광업한애리한성식김나윤김일우최윤정장효상,만 7세이상,160분 인터미션  20분,3색의 무대로 계승하는 국민드라마 대장금의 신화같은 이야기 다른 감동의 무대지난 2년여의 사전제작기간 동안 가장 으뜸인 관문은54부작의 드라마를 2시간 40분의 뮤지컬로 재구성하는 것이었습니다뮤지컬 대장금은 거센 운명을 헤치고 나아가는 장금의 성공이야기 외에도그저 바라만 봐도 힘이 되는 민정호의 사랑절대 왕권도 포기할 수 있는 중종의 사랑평생을 그리워하는 해바라기와 같은 금영의 사랑을보다 드라마틱 하게 전개함으로써 원작 이야기와는 다른 감동을 선사합니다국악과 양악 그 아름다운 공존의 무대뮤지컬 대장금은 세계적인 영화음악감독 조성우가 창작한 30여곡의 아리아를 국악과 양악 오케스트라의 환상적인 선율에 담아 냅니다국내외 관객의 마음 속에 음악으로 울리는 영화 8월의크리스마스 인어공주 꽃피는 봄이오면 등으로 유명한 음악감독 조성우는 전체 뮤지컬 넘버 중 국악기 협연곡을 30정도로 구성함으로써 국악과 양악의 아름다운 공존을 시도합니다아시아를 넘어 세계로 가는 한류의 무대한국 뮤지컬 사상 최고의 제작비가 투입될 뮤지컬 대장금은 조선시대 궁궐과 제주도의 풍경을 생생하게 그린 무대 선의 미학을 승화한 궁중무용과 박진감 넘치는 무예 그리고 화려한 색감의 의상 등을 통해 한국 전통의 미를 풍성하게 조명함으로써 드라마가 일으킨 아시아의 한류열풍을 전 세계로 이어갑니다,어머니의 유언에 따르기 위해 궁으로 들어가 생각시가 된어린 장금은 이것 저것 묻기 좋아하는 아이다궁 안에서 성장하면서 뛰어난 총기 때문에 나인드르이 시샘과최상궁의 경계를 받지만 한상궁의 가르침으로 인해위기를 극복해 나간다 어머니가 남긴 발기책을 찾으러 간 장금은중전의 아이를 여아로 바꾸는 부적을 붙이러 온금영과 맞닥뜨리게 되고 역모의 모함을 받게 된다한상궁과 최상궁은 최고상궁경합을 통해 이 일을 정리하기로 하지만최판술 집안의 모함으로 결국 한상궁은 죽고장금이는 제주도 관비가 되어 궁에서 쫓겨나게 된다한편 민정호는 장금의 결백을 믿고 그녀를 돌보다 사랑을 느끼게된다민정호를 짝사랑해왔던 금영은 이 모습에 가슴 아파한다장금은 어머니의 뜻을 이루기 위해 의녀가 되어 궁으로 돌아오고 역병이 돌고있는마을에 들어가게 되는데
3780,렌트,httpticketimageinterparkcomPlayDictionaryDATAPlayDicPlayDicUpload04000108040400010804_3780_01gif,라이선스,20070107  20070318,대학로 티오엠 1관,조승우신동엽나성호고명석조서연전문지최민철,nan,160분,렌트는 36세의 젊은 나이에 요절한 천재작가 조나단 라슨이 푸치니의 오페라 라 보엠을 원작으로 삼아 뮤지컬로 만든 작품이다 가난한 예술가들이 모여 사는 뉴욕 이스트 빌리지를 배경으로 젊은이들의 꿈과 열정 사랑의 갈등과 우정 그리고 삶에 대한 희망을 묘사하고 있는 렌트는 에이즈AIDS 동성애 마약중독 등 파격적인 소재뿐만 아니라 드라마 위주의 기존 뮤지컬과 달리 록 탱고 발라드 가스펠 RB 등 90년대 이후 대중음악의 모든 장르가 다루어지고 있다뮤지컬 렌트가 브로드웨이 뮤지컬의 새로운 이정표로 인정받은 이유는 크게 두 가지 먼저 브로드웨이 뮤지컬 흥행의 첫 번째 원칙인 중산층의 정서에 맞는 내용과 휴머니티 넘치는 구성을 철저하게 무시했고 대작 뮤지컬의 110 밖에 되지 않는 제작비로 당당히 최고의 자리에 올라섬으로써 막대한 물량 투자와 달콤한 헤피 엔딩으로 대변되는 진부한 뮤지컬의 틀을 과감히 부수었기 때문이다수상기록 또한 놀라워서 1996년부터 5년 동안 객석점유율 100의 기록을 수립하였고1996년 토니상에서 10개 부문 후보로 올라 작품상 음악상 각본상 남우조연상 등 4개 부분을 수상하였으며 드라마 부문 퓰리처상 연극협회상 6개 부문 드라마 비평가 협회상 오비상 3개 부문 등 뮤지컬에 주어질 수 있는 모든 상을 석권하였다,때  추운 크리스마스 이브장소  뉴욕의 이스트 빌리지 공업지역에 위치한 허름한 아파트 1막가난한 예술가들인 마크비디오 아티스트 로저작곡가는 집세를 못 내고 전기마저 끊긴 채 지내던 중 너무 추운 나머지 자신의 영화 시나리오와 록큰롤 포스터를 연료로 태우며 크리스마스 이브를 앞두고 있다 한편 그들의 친구이자 컴퓨터 천재인 콜린은 거리에서 강도에게 뭇매를 당한 가운데 거리의 드러머인 여장 남자 엔젤의 도움을 받는다옛연인의 전화 한 통화로 마크는 나가버리고 남겨진 로저는 에이즈로 자살한 옛애인을 생각하며 곡을 구상하고 있는데 아래층에 사는 댄서 미미가 성냥을 구하기 위해 문을 두드린다 마약 중독인 미미에게 로저는 첫눈에 끌린다 미미가 돌아가고 마크는 콜린 엔젤과 함께 먹을 것과 돈을 갖고 들어온다 분위기가 금방 즐거워지고 있는 가운데 집주인인 베니가 들어온다베니는 건물 철거 반대 시위 공연을 막아준다면 집세를 봐주겠다고 말하지만 마크와 로저는 거절한다 거기에는 마크의 옛애인인 머린이 관계되어있기 때문이다 그리고 엔젤과 콜린은 사랑하는 관계로 발전한다 또한 로저는 미미 역시 에이즈 보균자라는 것을 알게 되고 그녀와 같이 살기로한다 2막마크 로저 미미 엔젤 콜린 등은 신년맞이 파티를 연다파티장에 불쑥 나타난 베니는 미미가 자신의 애인이였다는 것을 이용해 그들을 훼방놓고 파티는 엉망이 된다 몇 개월 후 미미와 로저는 다투고 미미가 집을 나가버린다 한편 엔젤은 에이즈로 결국 세상을 떠나고 만다 로저는 미미가 베니와 함께 지낸다는 사실을 알고 크게 질투하며 싸우고는 뉴욕을 떠나고 마크 역시 돈벌이 때문에 TV에 일자리를 얻는다1년 후 친구들은 모두 다시 모인다마크는 자신만의 영화를 완성하기위해 TV일자리를 그만두었고 로저는 다시 돌아와 곡을 완성하며 콜린은 창의적인 컴퓨터 프로그램을 완성하여 큰돈을 번다 그 프로그램의 패스워드는 엔젤이다 이때 친구들이 죽어가는 미미를 데리고 들어온다 로저는 자신이 완성한 노래를 들려주고 절규하는 가운데 미미가 깨어난다 그녀는 의식불명 속에서 엔젤이 살려줬다고 고백한다 이에 모두는 미래를 예측할 수 없는 삶의 경이로움에 노래를 부른다세상에서 가장 위대한 것은 사랑이다 그리고 우리에게는 오직 오늘 뿐No day but today 이라고
2815,댄싱 섀도우,httpticketimageinterparkcomPlayDictionaryDATAPlayDicPlayDicUpload04000108020400010802_2815_01gif,창작,20070708  20070826,예술의전당 오페라극장,김성녀배해선김보경신성록성기윤서희승,7세이상,150분,뮤지컬댄싱 섀도우는 한국리얼리즘 연극의 최고봉 故 차범석 선생의 산불을 뮤지컬화 한 작품이다 도르프만과 울프슨은 차범석의 원작 산불이 가지고 있는 주제의식과 기본 플롯은 그대로 남겨둔 채 작품이 가지고 있는 시대적 한정성과 지역색을 탈피하고 Modern Fairytale현대적인 우화의 모티브를 핵심으로 시공에 구애받지 않는 보편성을 추구 한국의 이야기가 세계의 이야기가 될 수 있도록 만들었다가장 큰 변화는 원작 산불의 주요 소재 산의 의미를 거주하는 곳 이상의 의미로 증폭시킨 것 댄싱 섀도우에서의 산은 마을 사람들의 영혼의 안식처이자 근본이며 정신적인 지주로 보존해야할 절대 가치이다 때문에 전쟁으로 인한 산불은 인간성과 절대 가치의 파괴로 전쟁의 흉폭함과 의미없음을 강조한다두번째로 산불의 극중 인물들의 관계를 재정리하여 양씨와 점례 최씨와 사월 이 두 집안의 대결구도였던 산불의 원작을 숲을 수호하려는 나쉬탈라와 도시를 동경 숲에 대한 숭배를 잊어버린 신다와 어머니 마마아스터의 대립과 갈등으로 만들어 갈등의 밀도를 높였다 또한 점례 사월의 남자이자 인텔리인 규복은 목수 솔로몬으로 설정하여 숲을 파괴하는 사람으로서 나쉬탈라와의 비극적 사랑을 증폭시키고 또 극의 초반부터 등장시켜 나쉬탈라 신다와의 러브스토리의 깊이를 부각시켰다그리고 국군과 북한군의 이념적 대립을 태양군대와 달군대로 설정 우화적이고 동화적인 설정으로 뮤지컬의 재미를 가미시켰다 또한 같은 배우가 연기하는 두 군대는 이데올로기적 대립이 일반인들에겐 아무 의미 없음을 강조하고 꼭두각시로서의 군대를 부각 전쟁의 허무함을 강조한 것이 극본의 가장 큰 변화들도르프만의 변화된 극본은 에릭 울프슨의 듣기 편하고 감각적인 멜로디를 강조하는 아름다운 음악을 만나 더욱 빛을 발한다 에릭 울프슨은 귀에 듣기 편한 음악이 가장 관객들의 마음을 사로잡게 될 것이라는 믿음으로 한번 들으면 누구나 마음속에 남을 수 있는 음악이 이 작품의 첫번째 특징이며 오케스트라보다는 사람의 목소리로 감동을 주는 작품을 만들기 위해 노력했다고 밝혔다 에릭 울프슨은 실제로 인물들의 사랑 갈등 질투 좌절의 섬세한 감정의 변화는 잔잔하고 애절한 멜로디로 마마아스터의 카리스마를 이야기하고 여자들의 외로움을 호소하는 노래는 코믹하고 경쾌한 선율로 영혼이 살아 숨쉬는 숲의 합창은 오케스트레이션과 거대한 코러스의 화음이 빛나는 클래식한 선율로 다양한 음악세계를 일구었다연극 영화 뮤지컬 등 세계에서 인정받고 있는 훌륭한 모든 작품들은 문학성을 바탕으로 한 갈등과 대립구조가 잘 구축되어 있다 코믹하거나 진지함 속에서도 항상 느낄수 있는 탄탄한 대립양상은 뮤지컬 댄싱 섀도우에서도 볼 수 있다댄싱 섀도우는 이념의 갈등 사랑의 갈등 삼각관계 죽음과 배신 새로운 삶에 대한 희망 등 스토리중심의 재미와 감동적인 요소들을 두루 갖추고 있다 탄탄한 이야기 구조에 웅장하고 수준높은 음악의 선율은 이 작품의 스케일을 두툼하게 감쌀 수 있는 역할을 할 것 이다MUSIC 웨스트엔드마저 감동시킨 최고의 음악알란파슨스 프로젝트로 80년대 전세계를 풍미하고 Time Eye in the Sky 등 주옥 같은 노래를 만든 천재 작곡가 에릭 울프슨이 선사하는 댄싱 섀도우의 음악 우화적이고 동화적인 설정으로 뮤지컬적 재미를 가미한 탄탄한 이야기 구조에 더하여 작품의 스케일을 두툼하게 감싸는 웅장하고 수준높은 음악 그러나 한번 들으면 누구나 마음속에 감동으로 남을 아름다운 음악이 댄싱섀도우 에는 있습니다STAGE 한국뮤지컬의 신기원을 창조할 장대한 무대메커니즘인간의 아름다운 실루엣으로 완성되는 거대한 영혼의 숲과 그 숲을 활활 태울 실감나는 산불이 표현될 스펙터클한 무대와 특수효과 아크로배틱과 서커스 놀라운 현대적 비쥬얼 테크닉이 가득한 무대와 조명 지역과 기원을 초월한 판타지영화에서 튀어나온 듯한 신비스러운 의상과 메이크업 인간과 숲의 영적 교감을 표현할 에코 예술의전당 오페라극장을 가득 채울 섬세한 음향이 관객 여러분을 환상의 세계로 이끕니다,장소 소박한 오랜 내전으로 황폐해진 땅 안타깝게도 어디서나 볼 수 있는 광경시대 현재 혹은 모든 시대남자들은 전쟁으로 목숨을 잃고 여자들만 남아 번갈아 찾아 드는 태양군과 달군의 횡포를 견디며 살아가고 있다영혼들이 쉬고 있는 특별한 곳 순수한 영혼으로 이 숲을 수호하는 유일한 여인 나쉬탈라와 나쉬탈라의 가장 친한 친구이자 사촌 신다는 지긋지긋한 숲을 떠나 도시로 가고 싶어하는 꿈을 지닌 다소 교활하기도 하고 관능적인 여인이다뛰어난 목수이지만 전쟁이 싫어 태양군에서도 달군에서도 탈주한 목수 솔로몬은 이제 양쪽 군대에서 모두 없애려고 하는 인물 마을로 숨어든 솔로몬을 나쉬탈라가 숨겨주면서 둘은 운명적인 사랑에 빠지게 되지만 신다가 거부할 수 없는 매력으로 그를 유혹한다신다의 어머니이자 나쉬탈라의 고모인 마마아스터는 마을의 우두머리로 마을을 지키기 위해서라면 영혼의 숲을 파괴하는 것조차도 당연하게 생각한다 마마아스터와 숲을 지키려는 나쉬탈라의 갈등은 점점 깊어지는데전쟁이 남긴 상흔 거대한 운명의 폭풍 속에 휘말려가지만 사랑과 희망의 가치를 잃지 않는 사람들의 아름답고 감동스러운 러브스토리
3309,블루다이아몬드,httpticketimageinterparkcomPlayDictionaryDATAPlayDicPlayDicUpload04000108020400010802_3309_01gif,창작,20070629  20071231,신연아트홀A아트홀,이동수허성민김언정신효선황지영정인애조성호,만 14세이상,110분,치명적 대가를 부르는 아름다운 유혹의 블루코미디 뮤지컬 블루다이아몬드는 브레히트의 서푼짜리 오페라에서 그 모티브를 얻어 시대를 관통하는 우스꽝스런 세속 사회에 대한 풍자와 더불어 재치 있고 풍부한 Show적 느낌으로 웃음과 감동을 선사하며 관객들과 만난다작품 속에 품고 있는 문제의식들은 이른바 자본주의 사회 속에서 시대가 갖는 물질만능주의와 폭력성 그리고 정치적 이미지가 갖는 허위를 경쾌하고 코믹하며 흥미로운 분위기 속에서 고발하고 있다 살아남기 위해 벌이는 성공의 랩소디 드라마를 위한 Show적인 요소들은 철저한 볼거리로 사회적인 패러디와 함께 상업적 형식에도 발을 맞추어 많은 관객들과 소통하며 또한 저력 있는 젊은 배우들의 연기와 함께 음악 무대 의상 등의 미장센적인 시너지 효과를 통해 전체적인 작품의 완성도와 매력은 높아지고 있다뮤지컬 블루다이아몬드는 다양한 비쥬얼적인 가능성과 현대의 감성을 자극하면서도 무대적인 형상화를 이뤄낼 수 있는 요소들 지고 지순한 사랑이야기만이 아닌 자신의 야망과 이를 이뤄내기 위해 사회와 사랑과 맞부딪치는 내용들이 관객의 공감대와 열광을 뽑아내게 한다사기를 쳐서라도 살아남아야 하는 자본주의 시장논리와 생존법칙을 적나라하게 확인하게 될 슬프고도 아름다운 블루코미디의 완성을 함께 지켜보자,고위층을 상대로 하는 클럽 블루다이아몬드의 오픈식 날 이 클럽의 실 소유주인 피첨의원과 그의 부인은 오픈 행사를 열어 고위층 관계자들과 뇌물을 주고 받는데 한 무리의 일당들이 습격해 검은 돈을 갈취한다 이 날 클럽에서 자신의 첫무대를 갖고 노래를 부르던 제니는 그 강도가 자신의 애인 매키라는 것을 알게 된다 매키는 진짜 가수가 되려고 피첨과 그의 부인에게 이용당하는 제니를 위해 또한 자신 역시 어두운 이 세계를 벗어나기 위해 피첨의 사업장을 하나씩 털어가고 그의 딸인 폴리를 꼬여내 결혼을 하기에 이른다 그러나 이러한 사실을 알게 된 피첨의원은 경찰들과의 거래를 동원하여 그를 투옥시킨다 자신의 이윤만을 생각한 채 그를 배반하고 피첨의 편이 된 브라운과자기들만의 생존을 생각한 일당들의 배신으로 당혹해 하던 매키는 우여곡절 끝에 탈옥을 감행하고 그 동안 진심으로 자신을 대해 주었던 폴리와 마주하지만 다시 한번 그녀를 이용하여 돈을 가지고 제니와의 도주를 꿈꾸는데
