musical_id,title,poster_url,genre,date,start_date,end_date,location,actors,age_rating,running_time,describe,synopsis,synopsis_clear,tokenized_data,synopsis_vector,synopsis_numpy,synopsis_numpy_scale,tag1,tag2,tag3
190722,레미제라블,http://ticketimage.interpark.com/PlayDictionary/DATA/PlayDic/PlayDicUpload/040001/23/07/0400012307_190722_01.837.gif,라이선스,2023/11/30 ~ 2024/03/10,2023-11-30,2024-03-10,블루스퀘어 신한카드홀,"민우혁,최재림,김우형,카이,조정은,린아,임기홍,육현욱,박준면,김영주,김성식,김진욱,김수하,루미나,윤은오,김경록,이상아,류인아,장세린,이형준...",nan,180분 인터미션  20분,"Les Misérables
뮤지컬 레미제라블
시대를 뛰어넘은
위대한 명작
월드와이드 마스터피스
세계 4대 뮤지컬 레미제라블이 드디어 돌아오다
2013
2013
2013
제7회 더 뮤지컬 어워즈
5개 부문 수상
제19회 한국뮤지컬대상 4개 부문 수상
인터파크 골든티켓대상 최고 흥행상 수상
LES MIS FOR THE 21ST CENTURY
Huffington Post
A REBORN DREAM OF A PRODUCTION Daily Telegraph
MIGHTY LES MIS IS STILL REVOLUTIONARY Daily Mail
끊임없는 사랑으로
전 세계에 증명된 흥행 대작
37년간 53개국 22개 언어로 공연
1억 3천만명이 관람한 뮤지컬의 바이블
영국 오리지널 제작진이 인정한 가장 완벽한 배우 캐스팅
엄격한 오디션을 통해 오직 실력만으로 선발된 최고의 배우들이 만드는 다시는 보지 못할 기적 같은 무대
가슴을 뛰게 만드는 아름다운 음악과 완벽한 퍼포먼스
I Dreamed a Dream
On My Own
Bring Him Home
One Day More
프랑스 대문호 빅토르 위고의 소설을 기반으로 한 작곡가 클로드 미셸 숀버그  작가 알랭 부브리 콤비의 역작","사랑 용기 희망에 대한 대서사시
기구한 운명의 청년 장발장이 빵을 훔친 죄로 19년을 감옥에서 지낸 후 가석방되지만 전과자에 대한 세상의 배척과 멸시에서 벗어나지 못한다 우연한 기회에 딘뉴 주교의 고귀한 사랑을 경험하게 된 그는 새롭게 인생을 시작하게 되고 시장으로 출세하게 된다 어려운 이들에게 자상한 온정을 베풀어 주는 그에게 시민들은 사랑과 존경을 보내기에 이른다 어느 날 장발장은 딸의 양육비를 벌기 위해 거리에서 몸을 파는 여인 판틴을 구해 돌보게 되지만 법과 제도를 맹신하는 자베르 경감에게 다시 쫓기는 신세가 되고 만다 그는 엄마의 죽음으로 세상에 홀로 남겨지게 된 판틴의 딸 코제트를 구해 수도원으로 잠적하고 10년의 세월이 흐른다 어느덧 아름다운 숙녀로 성장하게 된 코제트는 마리우스라는 학생 혁명가를 알게 되고 그와 사랑에 빠진다 혁명에 참여한 마리우스는 죽음의 위기에 놓이게 되고 장발장에 의해 목숨을 구한다 그의 숭고한 인간애와 박애 정신은 평생 그를 쫓던 자베르 경감의 마음마저 변화시키기에 이르는데",사랑 용기 희망 대한 서사시 기구 운명 청년 장발장 빵 죄 감옥 후 가석방 전과자 대한 세상 배척 멸시 우연 기회 딘뉴 주교 고귀하다 사랑 경험 그 새롭다 인생 시작 시장 출세 어렵다 이 자상하다 온정 그 시민 사랑 존경 날 장발장 딸 양육비 위해 거리 몸 여인 판틴 구해 법 제도 맹신 자베르 경감 다시 신세 그 엄마 죽음 세상 홀로 판틴 딸 코제트 구해 수도원 잠적 세월 어느덧다 아름답다 숙녀 성장하다 코제트 마리우스 학생 혁명가 알 그 사랑 혁명 참여 마리우스 죽음 위기 장발장 의하다 목숨 구한 그 숭고하다 인간 애 박애 정신 평생 그 자베르 경감 마음 변화 ,"['사랑', '용기', '희망', '대한', '서사시', '기구', '운명', '청년', '장발장', '빵', '죄', '감옥', '후', '가석방', '전과자', '대한', '세상', '배척', '멸시', '우연', '기회', '딘뉴', '주교', '고귀하다', '사랑', '경험', '그', '새롭다', '인생', '시작', '시장', '출세', '어렵다', '이', '자상하다', '온정', '그', '시민', '사랑', '존경', '날', '장발장', '딸', '양육비', '위해', '거리', '몸', '여인', '판틴', '구해', '법', '제도', '맹신', '자베르', '경감', '다시', '신세', '그', '엄마', '죽음', '세상', '홀로', '판틴', '딸', '코제트', '구해', '수도원', '잠적', '세월', '어느덧다', '아름답다', '숙녀', '성장하다', '코제트', '마리우스', '학생', '혁명가', '알', '그', '사랑', '혁명', '참여', '마리우스', '죽음', '위기', '장발장', '의하다', '목숨', '구한', '그', '숭고하다', '인간', '애', '박애', '정신', '평생', '그', '자베르', '경감', '마음', '변화', '']","b'\r\xc1\x90\xbb\x04\x8b\xd4;\x13\xfd :\xf2u\x03;|\xc6\x88;`\xbd\x19\xbc\xf5\x862:0!\\<\xa4+\x9d\xbb.\xd9G\xbb0\xa1\xd0\xbbU<\x0b\xbc\xd7\xdc\x94\xbb\xd9G\x1e;\xbc\xc2.:\xe4(\xc0\xbb\xb2:\x9a:\xd0\xe3\xaf\xbb\xb63]\xba\x1e+o\xbc=\x7f\xc39\x7f\x17\x0c;\xa3\xe0\xbb9h\xe2\xa2\xbboQ \xbb0\x03?;\xe7\xd8\xa7\xbb\xc4\xd0y\xbb\xe9\x98\x89\xbb\xa3k\xcb:\x9a\x01\x06<\x97\xda\x82\xba\x802\x9f:O>\x9a\xbb\x9f0\xaa\xbbU\x18\x05<\xe3-\xcd\xba#m\xf5\xbb\xae\x93\xae\xbbdpJ\xbcPJ\xbf:\x99\x1f\xd8\xbb\n\xafh\xba\x06\x1f\r\xbb\x89=\x85;\xb2s\xcb\xbb\x87n\x97\xba\xe9$\x86\xba\xe6X@;\x9d\xa1\xab;-\xe7\xb4;\xab\xa3\x1b\xbc\x0bgt\xb9F\xd1\xca:\x8dO\x02\xbc\xd3:\x8f;d\xaf\xf3;6VP\xba\x83\xba\x11\xbc\xa3\xb8\xce\xbaS6\xa1;3\xd5\x1f:\xe4\xce_\xba\x13\xa5\xc1\xbb!5K\xbcan\xce;M\xfa\x80;1\xbf\xa4;\x9a%$\xbc\xbc/\xba;&\x0f\xe3\xbbp\xcd\xf0\xb9|\x14\xea;8\x84\xd0\xba2\x9d\t<\xbf\xb3\xa1;\x8f\xfcB\xbb\xb8Z\x07\xbbK\xb7\x1c\xbc\xedd\x9f;\xba\xa0\x01\xbb}h\xd9\xb9;\xf8\xf1\xbbg[0<\x945\xf0:\x91=\x94:\xbc\x054\xba.\x88\x07<\x05u\xe9;\xf1\xf0\xb8;,\xb9\x06<\xab\x80\xd1: \x86\x1c\xbb\xfc9\xa4\xb9\xaa\xbf\x0c<\xef<\x08<I\x92\xbb;\xc8Z1\xbcb\x11\x92;8\xa0<\xbb'","[-0.00441754  0.0064863   0.00061412  0.00200593  0.00417405 -0.00938353
  0.00068103  0.01343565 -0.00479646 -0.00304944 -0.00636687 -0.00849827
 -0.00454293  0.00241517  0.00066666 -0.00586425  0.00117668 -0.00536773
 -0.00084382 -0.01459768  0.00037288  0.00213763  0.00035835 -0.00497084
 -0.00244626  0.00291462 -0.00512229 -0.00381188 -0.00419914  0.00155197
  0.00817909 -0.00099834  0.00121458 -0.00470713 -0.00519378  0.00812348
 -0.00156539 -0.00748982 -0.00532766 -0.0123559   0.00145943 -0.00659556
 -0.00088762 -0.00215334  0.00406617 -0.00620886 -0.00115533 -0.00102344
  0.00293499  0.00523777  0.00552072 -0.00949947 -0.00023308  0.00154737
 -0.00795354  0.00437103  0.00743668 -0.00079474 -0.00889457 -0.00157716
  0.00491981  0.00060971 -0.00085376 -0.00590957 -0.0124028   0.00629978
  0.00393609  0.00502767 -0.01001873  0.00568196 -0.0069293  -0.00045929
  0.00714356 -0.00159085  0.00839929  0.00493476 -0.00297526 -0.00206534
 -0.00956518  0.00486433 -0.00197796 -0.00041467 -0.00738433  0.01076398
  0.00183265  0.00113099 -0.00068673  0.00827221  0.00712455  0.00564396
  0.00822286  0.00159838 -0.00238837 -0.00031324  0.00859062  0.00831531
  0.00572423 -0.01082487  0.00445764 -0.0028782 ]","[1.4156763553619385, -0.8849654197692871, -0.13764260709285736, -0.19520258903503418, 0.781559944152832, 1.34406578540802, -1.0076037645339966, -1.3306467533111572, 0.8760870695114136, 0.5843380093574524, 0.7859474420547485, 1.0481151342391968, 0.242779940366745, -0.41128772497177124, -1.6495614051818848, 0.6630531549453735, 0.14986300468444824, 1.4326251745224, -0.36658167839050293, 0.885485053062439, -1.2918859720230103, -0.3748100996017456, -1.029115915298462, 0.2530325651168823, 1.2603586912155151, -0.5837582945823669, 1.4124354124069214, 0.9440382122993469, 0.2614259719848633, -0.28646573424339294, -0.8562102913856506, -0.736261785030365, -0.2648591101169586, 0.8146551847457886, 0.2705211043357849, -1.121001958847046, -0.2446722388267517, 1.0839424133300781, 1.4022029638290405, 0.8854460120201111, 0.2780762016773224, 0.8104580044746399, -0.1440359652042389, -0.5896256566047668, -0.8057276606559753, 0.2775786221027374, 1.049940586090088, 0.377421110868454, -0.932421088218689, -0.5170505046844482, -0.583382785320282, 0.19680267572402954, -0.10032136738300323, 0.8676400184631348, 0.7202210426330566, -0.3792165219783783, -1.0036169290542603, 0.1316918432712555, 0.6679714918136597, -1.1259815692901611, -0.23331190645694733, -0.46783652901649475, 0.580252468585968, 0.1646602898836136, 0.9179761409759521, -0.7173702716827393, -0.5900329351425171, -1.551228404045105, 0.6591852307319641, -0.712300181388855, 0.9772785305976868, 0.3856107294559479, -1.0686534643173218, 0.7690213918685913, -1.3613370656967163, -1.028113603591919, 0.33051472902297974, 0.731365978717804, 0.45779135823249817, -1.2763824462890625, 0.8191930651664734, -0.09696050733327866, 0.20957182347774506, -1.1929571628570557, 0.16878516972064972, -0.6279678344726562, 0.770216166973114, -0.9538224935531616, -1.214317798614502, -0.4357852339744568, -1.5889590978622437, 0.38652440905570984, -0.13840252161026, 0.44929343461990356, -1.3649241924285889, -1.417047381401062, -0.04159431904554367, 0.9543524384498596, -0.36527201533317566, 0.8353917002677917]",사랑,친구,NaN
190036,레베카,http://ticketimage.interpark.com/PlayDictionary/DATA/PlayDic/PlayDicUpload/040001/23/06/0400012306_190036_01.204.gif,라이선스,2023/08/19 ~ 2023/11/19,2023-08-19,2023-11-19,블루스퀘어 신한카드홀,"류정한,민영기,에녹,테이,신영숙,옥주현,리사,장은아,김보경,이지혜,이지수,웬디,윤석원,임정모,윤사봉,김지선,이은율,홍기주,제병진,김순택...",8세이상,170분 인터미션  20분,더 이상 수식어가 필요 없는 가장 완벽한 뮤지컬역사적 10주년 기념공연으로 돌아온 대체불가 메가 스테디셀러약 13개국 11개 언어로 공연되며 전 세계 2100만 관객을 전율케 한 초대형 흥행작2013년 한국 초연 이후 2022년 여섯 번째 시즌까지 누적 관람객 95만명 기록스릴러의 거장 히치콕의 영화로도 유명한 레베카감동적인 로맨스 반전을 거듭하는 서스펜스 강력한 킬링 넘버유럽 뮤지컬 레전드 극작가 미하엘 쿤체Michael Kunze와 작곡가 실베스터 르베이Sylvester Levay의 마스터 피스영국의 대표 작가 대프니 듀 모리에의 소설을 원작으로스릴러의 거장 알프레도 히치콕의 동명의 영화로도 유명한 뮤지컬 레베카원작을 뛰어넘는 뮤지컬의 탄생이라 불리며 전세계에서 사랑받아온 대작숨막히도록 아름다운 대저택의 비밀이 밝혀진다대한민국 초연 10주년 기념 무대를 꾸밀 대한민국 최정상 스태프와 압도적인 완벽 캐스팅 라인업총괄프로듀서 엄홍현 연출 로버트 요한슨 음악감독 김문정 등 국내외 최고의 스태프 총망라류정한 민영기 에녹 신영숙 옥주현 리사 장은아 김보경 이지혜 등 지난 시즌의 히어로들과테이 이지수 웬디 등 뉴 캐스팅으로 한층 업그레이드된 단 한 순간에 관객을 매혹시킬 레베카 10주년 기념 공연,불의의 사고로 아내 레베카를 잃고 힘든 나날을 보내고 있는 막심 드 윈터그는 몬테카를로 여행 중 우연히 나를 만나 사랑에 빠지게 된다행복한 결혼식을 올린 두 사람은 막심의 저택인 맨덜리에서 함께 생활하게 되는데맨덜리는 아름다웠지만 음산하고 기묘한 분위기를 풍기는 곳이기도 했다마치 죽은 레베카가 살아 숨 쉬고 있는 것처럼맨덜리의 모든 것은 여전히 레베카에게 깊게 물들어 있고집사 댄버스 부인은 시종일관 무표정을 유지하며 나에게 경계심을 드러낸다사랑하는 막심과의 행복한 삶을 꿈꾸던 나는 점점 위축되어 가고오해가 쌓여 막심과의 관계도 위태로워진다나가 자괴감에 빠져 괴로워할 때 레베카의 보트와 시신이 우연히 발견되면서상황은 새로운 국면을 맞이하게 되는데,불의 사고 아내 레베카 힘드다 나날 있다 막심 드 윈터 그 몬테카를로 여행 중 사랑 행복하다 결혼식 두 사람 막심 저택 덜리 생활 맨덜리 아름답다 음산하다 기묘하다 분위기 곳 마치 레베카 살 숨 쉬 있다 것 덜리 모든 것 여전하다 레베카 깊다 있다 집사 댄버스 부인 시종일관 무표정 유지 나 계심 사랑 막심 행복하다 삶 나 점점 위축 오해 막심 관계도 위태 워 자괴 감 괴롭다 때 레베카 보트 시신 발견 상황 새롭다 국면 맞이 ,"['불의', '사고', '아내', '레베카', '힘드다', '나날', '있다', '막심', '드', '윈터', '그', '몬테카를로', '여행', '중', '사랑', '행복하다', '결혼식', '두', '사람', '막심', '저택', '덜리', '생활', '맨덜리', '아름답다', '음산하다', '기묘하다', '분위기', '곳', '마치', '레베카', '살', '숨', '쉬', '있다', '것', '덜리', '모든', '것', '여전하다', '레베카', '깊다', '있다', '집사', '댄버스', '부인', '시종일관', '무표정', '유지', '나', '계심', '사랑', '막심', '행복하다', '삶', '나', '점점', '위축', '오해', '막심', '관계도', '위태', '워', '자괴', '감', '괴롭다', '때', '레베카', '보트', '시신', '발견', '상황', '새롭다', '국면', '맞이', '']","b'\xd8M\xd1\xbb[\x8d\x14<\x18\x1f\xf09v\x01\x0e;?4<;g\xd5`\xbc;\x81\xf2:\x12\xe6\x8f<`j\xae\xbb\x91X\x98\xbb\xc9/\x05\xbc\xd5\xa2J\xbc\x8b\x0ew\xbb<i\xf3:h+\x85;3\x9c\xff\xbb\x04\x94[;t\xd7\xfb\xbb\x10\x19\xe8\xba}\xac\x8e\xbcs\xdc\x8b:E\x13\xea:\x8dM\x82;O\x1a\xc8\xbb\xb3j\x0e\xbb{\xb7\xa0;\x17\xd7\xc2\xbbm\xa9\x98\xbb9n|\xbb\xcbP\xdd:\xe9\x19&<\xc0\xd128,\xd6d;\x1f.\xf6\xbb\x08~\xcb\xbb\xeby=<\xc7&\x98\xbak\x82F\xbc}\x80\x11\xbc&\xed\x8b\xbc%\xdfT:@\xb5\x08\xbcwb\x8c\xba\x17\x8c&\xbaHo\xb2;\xa1\xb2\xf6\xbb\xf9\x0f\x92\xbbK\xa5""\xbb\xe5&E;\x85\xf2\xe3;\xd7\xde\xfe;\x9cQ/\xbc\xf5\xc4\xeb\xb9(\x8c5\xba\xb3\x0c$\xbcm\x89\x17;\xdb\xee0<.\xa3\x07:d\x8e*\xbc\x04\xe7.;\xae\xb2\xa5;\x8d\xa7k8\xc5\x159\xbb\xbb}\xb5\xbb\x9d\xe0\x80\xbc\x17\xec\x05<\x1b,\x8a;!\xd8\xdb;O\xfdM\xbcU\xac\xf2;x75\xbc\xc1\x8a\x8d\xba\xe3\xeb\x08<\xb1\x0fS\xbb\xa8\xd9<<`\x9f\xe9;\x87\x820\xba\xcd\x8aC\xbb\xc7t\x12\xbc8N\xd8;Jx\x88\xbb\x87~\xae9hA\x07\xbcmHd<\x90""\x1d9g\xd3\x1a;\xaf\xbcA:\x8b\xd40<\x1e\x11\'<\x9bS\xff;\x13fB<\xad\xf6\xa89\xb8\xdf\x7f\xbb\xe3g(\xbb\xa3\xebB<\xc4\rE<\xf9\x1b\xa2;\xe5Ou\xbc\xfcu\x96;\x19\x93\xab\xbb'","[-6.38745353e-03  9.06690490e-03  4.57995338e-04  2.16683513e-03
  2.87176645e-03 -1.37227541e-02  1.85016484e-03  1.75657608e-02
 -5.32273948e-03 -4.64922981e-03 -8.12906865e-03 -1.23679237e-02
 -3.76978773e-03  1.85707910e-03  4.06401232e-03 -7.80060282e-03
  3.35049722e-03 -7.68559612e-03 -1.77076645e-03 -1.74162332e-02
  1.06705574e-03  1.78585260e-03  3.97652993e-03 -6.10665185e-03
 -2.17310782e-03  4.90468508e-03 -5.94605086e-03 -4.65886900e-03
 -3.85178463e-03  1.68850401e-03  1.01380134e-02  4.26338520e-05
  3.49176954e-03 -7.51282228e-03 -6.21009246e-03  1.15647120e-02
 -1.16082362e-03 -1.21160550e-02 -8.88073165e-03 -1.70808546e-02
  8.12040933e-04 -8.34399462e-03 -1.07104972e-03 -6.35327247e-04
  5.44539467e-03 -7.52861844e-03 -4.45747050e-03 -2.48177606e-03
  3.00829974e-03  6.95640082e-03  7.77802942e-03 -1.07006095e-02
 -4.49694373e-04 -6.92548696e-04 -1.00127934e-02  2.31226836e-03
  1.07991351e-02  5.17415698e-04 -1.04099251e-02  2.66879890e-03
  5.05670067e-03  5.61844099e-05 -2.82417354e-03 -5.53866988e-03
 -1.57321040e-02  8.17396399e-03  4.21668356e-03  6.70911418e-03
 -1.25726005e-02  7.40579749e-03 -1.10605881e-02 -1.07987982e-03
  8.35702103e-03 -3.22053977e-03  1.15265027e-02  7.12959468e-03
 -6.73331728e-04 -2.98373704e-03 -8.93897470e-03  6.60112128e-03
 -4.16473020e-03  3.32821364e-04 -8.25534016e-03  1.39332833e-02
  1.49855623e-04  2.36245408e-03  7.39048177e-04  1.07928617e-02
  1.01969521e-02  7.79194897e-03  1.18651567e-02  3.22272448e-04
 -3.90432589e-03 -2.56966869e-03  1.18970005e-02  1.20272078e-02
  4.94718226e-03 -1.49726616e-02  4.59170155e-03 -5.23604127e-03]","[0.27278852462768555, 0.5870901346206665, -0.25520801544189453, -0.07491537928581238, -0.01354085560888052, -0.558024525642395, -0.004011263605207205, 0.08911591023206711, 0.5201376080513, -0.44392168521881104, -0.34309816360473633, -0.49743860960006714, 0.7588033676147461, -0.7865207195281982, 1.422846794128418, -0.5313596129417419, 1.7001813650131226, 0.3603123128414154, -1.1426150798797607, -0.0806976780295372, -0.7441850900650024, -0.6407296657562256, 1.0138124227523804, -0.3806239366531372, 1.4549025297164917, 0.8926305770874023, 0.9347813129425049, 0.43211883306503296, 0.516122579574585, -0.19223201274871826, 0.05746491625905037, 0.07293485105037689, 1.3549596071243286, -0.7324661612510681, -0.3940012454986572, 0.609529435634613, 0.07527392357587814, -1.630063533782959, -0.3909860849380493, -0.8701024651527405, -0.1809578239917755, -0.14586570858955383, -0.27764028310775757, 0.5140860080718994, 0.25939497351646423, -0.49674227833747864, -1.5667362213134766, -0.7591736316680908, -0.8826622366905212, 0.5615894198417664, 0.6597163081169128, -0.36431416869163513, -0.2908979654312134, -0.669431746006012, -0.26060226559638977, -1.5495765209197998, 0.57221519947052, 1.089962363243103, -0.02349354885518551, 1.6853009462356567, -0.15108239650726318, -0.9176534414291382, -0.844021201133728, 0.389072984457016, -0.45601215958595276, 0.33500173687934875, -0.406919002532959, -0.42210716009140015, -0.5082459449768066, 0.2703629434108734, -1.396973967552185, -0.005635000299662352, -0.3602145314216614, -0.49050694704055786, 0.2531213164329529, 0.32805079221725464, 1.8832052946090698, 0.12131430208683014, 0.7898972034454346, -0.10847610980272293, -0.4814029335975647, 0.41951751708984375, -0.3145691752433777, 0.17043505609035492, -1.3067262172698975, 0.6902704834938049, 1.9821417331695557, 0.25938722491264343, 0.36800044775009155, 0.7278339266777039, 0.3357858657836914, -0.7790663242340088, -1.2736328840255737, -1.006494402885437, 0.16429175436496735, 0.42931967973709106, -0.5393691062927246, -0.7040771842002869, -0.2867319881916046, -0.7513111233711243]",사람,사랑,친구
